name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter
David,1979,9,2,12,23,-76.3,hurricane,1,70,984,,
David,1979,9,2,18,23.9,-77.4,hurricane,1,75,979,,
David,1979,9,3,0,24.6,-78.2,hurricane,1,80,976,,
David,1979,9,3,6,25.3,-79.1,hurricane,1,80,974,,
David,1979,9,3,12,26.3,-79.6,hurricane,2,85,973,,
David,1979,9,3,18,27.2,-80.2,hurricane,2,85,972,,
David,1979,9,4,0,28,-80.5,hurricane,2,85,971,,
David,1979,9,4,6,29.1,-80.8,hurricane,2,85,970,,
David,1979,9,4,12,30.2,-80.9,hurricane,2,85,970,,
David,1979,9,4,18,31.5,-81.2,hurricane,1,80,970,,
David,1979,9,5,0,32.5,-81.1,hurricane,1,65,972,,
David,1979,9,5,6,33.5,-80.9,tropical storm,0,55,976,,
David,1979,9,5,12,34.9,-80.6,tropical storm,0,45,980,,
David,1979,9,5,18,36.2,-80.1,tropical storm,0,40,984,,
David,1979,9,6,0,37.6,-79.5,tropical storm,0,40,987,,
David,1979,9,6,6,39.2,-78.5,tropical storm,0,40,989,,
David,1979,9,6,12,41.5,-76.3,tropical storm,0,40,991,,
Frederic,1979,8,29,6,11,-25.5,tropical depression,-1,25,1009,,
Frederic,1979,8,29,12,11.1,-28,tropical depression,-1,30,1009,,
Frederic,1979,8,29,18,11.2,-30.5,tropical depression,-1,30,1008,,
Frederic,1979,8,30,0,11.3,-32.5,tropical depression,-1,30,1007,,
Frederic,1979,8,30,6,11.4,-34.2,tropical depression,-1,30,1006,,
Frederic,1979,8,30,12,11.5,-36,tropical storm,0,35,1005,,
Frederic,1979,8,30,18,11.6,-37.8,tropical storm,0,40,1003,,
Frederic,1979,8,31,0,11.7,-39.7,tropical storm,0,45,1000,,
Frederic,1979,8,31,6,11.8,-41.6,tropical storm,0,50,997,,
Frederic,1979,8,31,12,11.9,-43.5,tropical storm,0,55,994,,
Frederic,1979,8,31,18,12,-45.1,tropical storm,0,55,991,,
Frederic,1979,9,1,0,12.5,-47,tropical storm,0,60,988,,
Frederic,1979,9,1,6,12.9,-48.7,hurricane,1,65,987,,
Frederic,1979,9,1,12,13.3,-50.4,hurricane,1,65,988,,
Frederic,1979,9,1,18,13.8,-52.3,hurricane,1,65,990,,
Frederic,1979,9,2,0,14.3,-54.1,tropical storm,0,60,992,,
Frederic,1979,9,2,6,14.9,-55.5,tropical storm,0,60,994,,
Frederic,1979,9,2,12,15.5,-57.2,tropical storm,0,60,996,,
Frederic,1979,9,2,18,16.3,-58.8,tropical storm,0,55,999,,
Frederic,1979,9,3,0,16.7,-59.8,tropical storm,0,55,1002,,
Frederic,1979,9,3,6,17.1,-60.8,tropical storm,0,55,1000,,
Frederic,1979,9,3,12,17.5,-61.8,tropical storm,0,50,999,,
Frederic,1979,9,3,18,17.8,-62.8,tropical storm,0,50,1000,,
Frederic,1979,9,4,0,18,-63.8,tropical storm,0,50,1002,,
Frederic,1979,9,4,6,18.1,-64.8,tropical storm,0,45,1003,,
Frederic,1979,9,4,12,18.1,-65.8,tropical storm,0,45,1004,,
Frederic,1979,9,4,18,18.1,-66.8,tropical storm,0,45,1005,,
Frederic,1979,9,5,0,18,-67.8,tropical storm,0,45,1006,,
Frederic,1979,9,5,6,17.5,-68.7,tropical storm,0,45,1007,,
Frederic,1979,9,5,12,17.4,-69.2,tropical storm,0,40,1008,,
Frederic,1979,9,5,18,17.8,-69.6,tropical storm,0,40,1007,,
Frederic,1979,9,6,0,18.5,-69.9,tropical storm,0,40,1005,,
Frederic,1979,9,6,6,19.4,-70.7,tropical storm,0,35,1005,,
Frederic,1979,9,6,12,19.9,-71.8,tropical storm,0,35,1006,,
Frederic,1979,9,6,18,20,-73,tropical depression,-1,30,1006,,
Frederic,1979,9,7,0,20.1,-74.5,tropical depression,-1,30,1006,,
Frederic,1979,9,7,6,20.3,-75.8,tropical depression,-1,25,1006,,
Frederic,1979,9,7,12,20.6,-77,tropical depression,-1,25,1005,,
Frederic,1979,9,7,18,20.9,-78,tropical depression,-1,25,1004,,
Frederic,1979,9,8,0,21.1,-78.7,tropical depression,-1,30,1003,,
Frederic,1979,9,8,6,21.3,-79.3,tropical depression,-1,30,1003,,
Frederic,1979,9,8,12,21.5,-79.8,tropical depression,-1,30,1002,,
Frederic,1979,9,8,18,21.6,-80.5,tropical depression,-1,30,1002,,
Frederic,1979,9,9,0,21.7,-81,tropical storm,0,35,1001,,
Frederic,1979,9,9,6,21.8,-81.5,tropical storm,0,40,1000,,
Frederic,1979,9,9,12,21.9,-82,tropical storm,0,45,999,,
Frederic,1979,9,9,18,22,-82.5,tropical storm,0,50,997,,
Frederic,1979,9,10,0,22.4,-83,tropical storm,0,55,995,,
Frederic,1979,9,10,6,22.7,-83.3,tropical storm,0,60,992,,
Frederic,1979,9,10,12,22.8,-83.6,hurricane,1,65,990,,
Frederic,1979,9,10,18,23,-83.8,hurricane,1,70,987,,
Frederic,1979,9,11,0,23.3,-84,hurricane,1,75,985,,
Frederic,1979,9,11,6,23.8,-84.4,hurricane,1,80,983,,
Frederic,1979,9,11,12,24.4,-84.8,hurricane,2,85,980,,
Frederic,1979,9,11,18,25,-85.2,hurricane,2,95,968,,
Frederic,1979,9,12,0,25.7,-85.8,hurricane,3,100,960,,
Frederic,1979,9,12,6,26.5,-86.4,hurricane,3,110,952,,
Frederic,1979,9,12,12,27.4,-87,hurricane,4,115,943,,
Frederic,1979,9,12,18,28.4,-87.7,hurricane,4,115,950,,
Frederic,1979,9,13,0,29.7,-88,hurricane,4,115,946,,
Frederic,1979,9,13,6,30.8,-88.5,hurricane,2,95,955,,
Frederic,1979,9,13,12,32.2,-88.7,hurricane,1,65,975,,
Frederic,1979,9,13,18,34,-88,tropical storm,0,45,985,,
Frederic,1979,9,14,0,35.2,-87,tropical storm,0,40,990,,
Frederic,1979,9,14,6,37,-84.5,tropical storm,0,35,996,,
Frederic,1979,9,14,12,39.5,-81,tropical storm,0,35,997,,
Gloria,1979,9,4,12,15.5,-21,tropical depression,-1,25,1005,,
Gloria,1979,9,4,18,16.5,-22.5,tropical depression,-1,25,1004,,
Gloria,1979,9,5,0,17.5,-24,tropical depression,-1,25,1003,,
Gloria,1979,9,5,6,18.5,-25.5,tropical depression,-1,25,1002,,
Gloria,1979,9,5,12,19,-27,tropical depression,-1,30,1002,,
Gloria,1979,9,5,18,19.8,-28.8,tropical depression,-1,30,1002,,
Gloria,1979,9,6,0,20.5,-30.3,tropical depression,-1,30,1001,,
Gloria,1979,9,6,6,21.2,-32,tropical depression,-1,30,1001,,
Gloria,1979,9,6,12,22,-33.8,tropical storm,0,35,1000,,
Gloria,1979,9,6,18,22.5,-35.5,tropical storm,0,45,998,,
Gloria,1979,9,7,0,23.2,-36.8,tropical storm,0,55,995,,
Gloria,1979,9,7,6,24.4,-37.2,hurricane,1,65,992,,
Gloria,1979,9,7,12,25.6,-38,hurricane,1,65,990,,
Gloria,1979,9,7,18,26.4,-38.7,hurricane,1,70,988,,
Gloria,1979,9,8,0,27,-39.2,hurricane,1,75,985,,
Gloria,1979,9,8,6,27.5,-40,hurricane,1,75,985,,
Gloria,1979,9,8,12,28,-40.3,hurricane,1,75,985,,
Gloria,1979,9,8,18,28.6,-41,hurricane,1,75,985,,
Gloria,1979,9,9,0,29.3,-41.7,hurricane,1,75,985,,
Gloria,1979,9,9,6,29.9,-42.5,hurricane,1,75,985,,
Gloria,1979,9,9,12,30.4,-43.2,hurricane,1,75,985,,
Gloria,1979,9,9,18,31,-44,hurricane,1,70,987,,
Gloria,1979,9,10,0,31.5,-45,hurricane,1,70,989,,
Gloria,1979,9,10,6,31.2,-45.8,hurricane,1,65,991,,
Gloria,1979,9,10,12,31,-46.8,hurricane,1,65,993,,
Gloria,1979,9,10,18,31.1,-47,tropical storm,0,60,994,,
Gloria,1979,9,11,0,31.3,-47.4,tropical storm,0,55,995,,
Gloria,1979,9,11,6,31.4,-47.9,tropical storm,0,55,995,,
Gloria,1979,9,11,12,31.6,-48.1,tropical storm,0,60,994,,
Gloria,1979,9,11,18,31.8,-48.4,hurricane,1,65,992,,
Gloria,1979,9,12,0,32.2,-48.6,hurricane,1,70,988,,
Gloria,1979,9,12,6,32.4,-48.6,hurricane,1,75,985,,
Gloria,1979,9,12,12,32.8,-48.3,hurricane,1,80,980,,
Gloria,1979,9,12,18,33.2,-47.8,hurricane,2,85,975,,
Gloria,1979,9,13,0,33.9,-47,hurricane,2,85,975,,
Gloria,1979,9,13,6,34.5,-46,hurricane,2,85,976,,
Gloria,1979,9,13,12,35,-45,hurricane,2,85,977,,
Gloria,1979,9,13,18,36,-43.8,hurricane,1,80,978,,
Gloria,1979,9,14,0,37,-41.5,hurricane,1,80,979,,
Gloria,1979,9,14,6,38.5,-39.5,hurricane,1,75,980,,
Gloria,1979,9,14,12,40.2,-37.8,hurricane,1,75,985,,
Gloria,1979,9,14,18,42,-35.8,hurricane,1,70,988,,
Gloria,1979,9,15,0,43.4,-34,hurricane,1,65,992,,
Henri,1979,9,15,0,20.3,-86.8,tropical depression,-1,25,1003,,
Henri,1979,9,15,6,21.5,-86.9,tropical depression,-1,25,1003,,
Henri,1979,9,15,12,22.5,-87.4,tropical depression,-1,30,1003,,
Henri,1979,9,15,18,22.5,-88.5,tropical depression,-1,30,1003,,
Henri,1979,9,16,0,22.5,-89.7,tropical depression,-1,30,1003,,
Henri,1979,9,16,6,22.5,-91,tropical depression,-1,30,1002,,
Henri,1979,9,16,12,22.1,-92.2,tropical storm,0,35,1001,,
Henri,1979,9,16,18,21.3,-93.1,tropical storm,0,45,999,,
Henri,1979,9,17,0,20.2,-93.6,tropical storm,0,55,995,,
Henri,1979,9,17,6,20.2,-94,hurricane,1,65,990,,
Henri,1979,9,17,12,20.4,-94.3,hurricane,1,75,983,,
Henri,1979,9,17,18,20.8,-94.6,hurricane,1,70,984,,
Henri,1979,9,18,0,20.9,-95,hurricane,1,65,992,,
Henri,1979,9,18,6,21,-95.4,tropical storm,0,60,997,,
Henri,1979,9,18,12,21.2,-95.7,tropical storm,0,50,1000,,
Henri,1979,9,18,18,21.6,-95.7,tropical storm,0,40,1000,,
Henri,1979,9,19,0,21.5,-95.7,tropical storm,0,40,1000,,
Henri,1979,9,19,6,21.3,-95.6,tropical storm,0,35,1001,,
Henri,1979,9,19,12,21.1,-95.5,tropical storm,0,35,1003,,
Henri,1979,9,19,18,21.1,-95.3,tropical depression,-1,30,1005,,
Henri,1979,9,20,0,21.1,-94.9,tropical depression,-1,30,1005,,
Henri,1979,9,20,6,21.1,-94.5,tropical depression,-1,30,1005,,
Henri,1979,9,20,12,21.2,-94.2,tropical depression,-1,30,1006,,
Henri,1979,9,20,18,21.2,-93.7,tropical depression,-1,30,1006,,
Henri,1979,9,21,0,21.4,-93.4,tropical depression,-1,30,1006,,
Henri,1979,9,21,6,21.7,-93.1,tropical depression,-1,30,1007,,
Henri,1979,9,21,12,22,-92.7,tropical depression,-1,30,1008,,
Henri,1979,9,21,18,22.3,-92.3,tropical depression,-1,30,1009,,
Henri,1979,9,22,0,22.6,-92.1,tropical depression,-1,25,1010,,
Henri,1979,9,22,6,23,-91.7,tropical depression,-1,20,1011,,
Henri,1979,9,22,12,23.3,-91.5,tropical depression,-1,20,1011,,
Henri,1979,9,22,18,23.8,-91,tropical depression,-1,20,1011,,
Henri,1979,9,23,0,24.3,-90.5,tropical depression,-1,20,1011,,
Henri,1979,9,23,6,24.8,-90.1,tropical depression,-1,20,1011,,
Henri,1979,9,23,12,25.3,-89.6,tropical depression,-1,20,1011,,
Henri,1979,9,23,18,25.4,-88.8,tropical depression,-1,20,1011,,
Henri,1979,9,24,0,25.6,-88,tropical depression,-1,20,1011,,
Henri,1979,9,24,6,26,-87.3,tropical depression,-1,20,1011,,
Bonnie,1980,8,14,0,12.7,-35.5,tropical depression,-1,25,1010,,
Bonnie,1980,8,14,6,13.5,-36.6,tropical depression,-1,30,1008,,
Bonnie,1980,8,14,12,14.7,-37.3,tropical storm,0,35,1005,,
Bonnie,1980,8,14,18,15.7,-37.5,tropical storm,0,45,1000,,
Bonnie,1980,8,15,0,16.7,-37.8,tropical storm,0,45,1000,,
Bonnie,1980,8,15,6,17.7,-37.9,tropical storm,0,45,1000,,
Bonnie,1980,8,15,12,18.8,-38.1,tropical storm,0,45,1000,,
Bonnie,1980,8,15,18,20.4,-38.5,tropical storm,0,55,995,,
Bonnie,1980,8,16,0,22,-38.7,hurricane,1,75,985,,
Bonnie,1980,8,16,6,23.7,-38.9,hurricane,2,85,975,,
Bonnie,1980,8,16,12,24.8,-39.1,hurricane,2,85,975,,
Bonnie,1980,8,16,18,25.8,-39.4,hurricane,2,85,975,,
Bonnie,1980,8,17,0,27,-39.7,hurricane,1,75,985,,
Bonnie,1980,8,17,6,28,-40,hurricane,1,65,990,,
Bonnie,1980,8,17,12,29,-40.3,hurricane,1,65,990,,
Bonnie,1980,8,17,18,30,-40.5,hurricane,1,65,990,,
Bonnie,1980,8,18,0,31.1,-40.5,hurricane,1,65,990,,
Bonnie,1980,8,18,6,32.4,-40.5,hurricane,1,65,990,,
Bonnie,1980,8,18,12,34,-40.5,hurricane,1,65,990,,
Bonnie,1980,8,18,18,35.9,-40.5,hurricane,1,65,990,,
Bonnie,1980,8,19,0,38.2,-40.2,hurricane,1,65,990,,
Bonnie,1980,8,19,6,41.9,-39.8,hurricane,1,65,990,,
Bonnie,1980,8,19,12,46.5,-38.4,hurricane,1,65,995,,
Charley,1980,8,23,0,39.6,-65.9,hurricane,1,65,992,,
Charley,1980,8,23,6,38.9,-66.7,hurricane,1,70,990,,
Charley,1980,8,23,12,38.2,-66,hurricane,1,70,989,,
Charley,1980,8,23,18,38,-64.7,hurricane,1,70,990,,
Charley,1980,8,24,0,38,-63.1,hurricane,1,65,991,,
Charley,1980,8,24,6,37.9,-61.7,tropical storm,0,60,994,,
Charley,1980,8,24,12,37.9,-60.2,tropical storm,0,55,998,,
Charley,1980,8,24,18,37.9,-58.2,tropical storm,0,45,1000,,
Charley,1980,8,25,0,38,-55,tropical storm,0,35,1001,,
Charley,1980,8,25,6,38.1,-51.3,tropical storm,0,35,1002,,
Charley,1980,8,25,12,38.2,-47,tropical storm,0,35,1004,,
Charley,1980,8,25,18,38.5,-42.2,tropical storm,0,35,1005,,
Georges,1980,9,1,0,15.6,-38,tropical depression,-1,30,1010,,
Georges,1980,9,1,6,15.9,-39.4,tropical depression,-1,30,1010,,
Georges,1980,9,1,12,16.3,-40.8,tropical depression,-1,30,1010,,
Georges,1980,9,1,18,16.8,-42.1,tropical depression,-1,30,1010,,
Georges,1980,9,2,0,17.3,-43.7,tropical depression,-1,30,1010,,
Georges,1980,9,2,6,17.5,-45.7,tropical depression,-1,30,1010,,
Georges,1980,9,2,12,17.7,-48.1,tropical depression,-1,30,1010,,
Georges,1980,9,2,18,17.8,-50.3,tropical depression,-1,30,1010,,
Georges,1980,9,3,0,17.9,-52.4,tropical depression,-1,30,1010,,
Georges,1980,9,3,6,18,-54.5,tropical depression,-1,30,1010,,
Georges,1980,9,3,12,18.6,-56.9,tropical depression,-1,30,1010,,
Georges,1980,9,3,18,19.7,-59,tropical depression,-1,25,1011,,
Georges,1980,9,4,0,21,-61,tropical depression,-1,20,1012,,
Georges,1980,9,7,0,34.4,-67.9,tropical storm,0,40,1004,,
Georges,1980,9,7,6,35.9,-65.9,tropical storm,0,45,1002,,
Georges,1980,9,7,12,37.3,-63.7,tropical storm,0,50,1000,,
Georges,1980,9,7,18,38.6,-61.5,tropical storm,0,55,997,,
Georges,1980,9,8,0,40.2,-59,hurricane,1,70,993,,
Georges,1980,9,8,6,42.9,-55.1,hurricane,1,70,993,,
Georges,1980,9,8,12,45.6,-51.1,hurricane,1,70,993,,
Georges,1980,9,8,18,48,-46.9,hurricane,1,65,993,,
Danielle,1980,9,4,18,28.3,-90.6,tropical depression,-1,25,1010,,
Danielle,1980,9,5,0,28.3,-91.3,tropical depression,-1,25,1010,,
Danielle,1980,9,5,6,28.4,-91.8,tropical depression,-1,25,1009,,
Danielle,1980,9,5,12,28.8,-92.4,tropical depression,-1,30,1008,,
Danielle,1980,9,5,18,29.4,-93.4,tropical storm,0,50,1004,,
Danielle,1980,9,6,0,29.4,-94.9,tropical storm,0,40,1004,,
Danielle,1980,9,6,6,29.3,-96.3,tropical storm,0,35,1008,,
Danielle,1980,9,6,12,29.1,-97,tropical depression,-1,30,1008,,
Danielle,1980,9,6,18,29,-97.8,tropical depression,-1,25,1008,,
Danielle,1980,9,7,0,29,-98.3,tropical depression,-1,20,1010,,
Danielle,1980,9,7,6,29,-99,tropical depression,-1,20,1010,,
Danielle,1980,9,7,12,29,-100,tropical depression,-1,20,1010,,
Hermine,1980,9,20,12,14.6,-77.2,tropical depression,-1,25,1008,,
Hermine,1980,9,20,18,14.8,-78.7,tropical depression,-1,25,1007,,
Hermine,1980,9,21,0,15,-80.2,tropical depression,-1,30,1006,,
Hermine,1980,9,21,6,15.1,-81.6,tropical storm,0,35,1003,,
Hermine,1980,9,21,12,15.3,-83,tropical storm,0,40,1000,,
Hermine,1980,9,21,18,15.8,-84.2,tropical storm,0,45,998,,
Hermine,1980,9,22,0,16.5,-85.5,tropical storm,0,50,996,,
Hermine,1980,9,22,6,17.1,-86.7,tropical storm,0,55,995,,
Hermine,1980,9,22,12,17.8,-87.8,tropical storm,0,60,994,,
Hermine,1980,9,22,18,18.4,-88.9,tropical storm,0,55,994,,
Hermine,1980,9,23,0,18.8,-90.2,tropical storm,0,50,995,,
Hermine,1980,9,23,6,19.1,-91.3,tropical storm,0,45,995,,
Hermine,1980,9,23,12,19.3,-92.6,tropical storm,0,50,995,,
Hermine,1980,9,23,18,19.3,-93.2,tropical storm,0,55,994,,
Hermine,1980,9,24,0,19.2,-93.8,tropical storm,0,60,993,,
Hermine,1980,9,24,6,18.8,-94.4,tropical storm,0,60,993,,
Hermine,1980,9,24,12,18.5,-94.8,tropical storm,0,55,994,,
Hermine,1980,9,24,18,18.1,-95.1,tropical storm,0,50,997,,
Hermine,1980,9,25,0,17.7,-95.5,tropical storm,0,45,1000,,
Hermine,1980,9,25,6,17.3,-95.8,tropical storm,0,40,1003,,
Hermine,1980,9,25,12,17,-96,tropical storm,0,35,1005,,
Hermine,1980,9,25,18,17,-96,tropical depression,-1,30,1007,,
Hermine,1980,9,26,0,17,-96,tropical depression,-1,25,1008,,
Ivan,1980,10,4,12,36.5,-23.5,tropical depression,-1,30,1000,,
Ivan,1980,10,4,18,35.6,-24.6,tropical storm,0,40,998,,
Ivan,1980,10,5,0,34.4,-25.7,tropical storm,0,50,996,,
Ivan,1980,10,5,6,33.4,-26.8,tropical storm,0,55,995,,
Ivan,1980,10,5,12,32.4,-28.3,tropical storm,0,60,994,,
Ivan,1980,10,5,18,31.3,-29.6,tropical storm,0,60,993,,
Ivan,1980,10,6,0,30.1,-30.5,hurricane,1,65,992,,
Ivan,1980,10,6,6,29.1,-31.1,hurricane,1,75,985,,
Ivan,1980,10,6,12,28.4,-31.3,hurricane,2,85,976,,
Ivan,1980,10,6,18,28.1,-31.1,hurricane,2,90,970,,
Ivan,1980,10,7,0,28,-30.7,hurricane,2,90,970,,
Ivan,1980,10,7,6,28.5,-30.6,hurricane,2,90,970,,
Ivan,1980,10,7,12,29.5,-31.7,hurricane,2,90,970,,
Ivan,1980,10,7,18,29.8,-32.7,hurricane,2,90,970,,
Ivan,1980,10,8,0,30,-34.4,hurricane,2,90,970,,
Ivan,1980,10,8,6,30.6,-36.2,hurricane,2,90,970,,
Ivan,1980,10,8,12,31.3,-37.4,hurricane,2,90,970,,
Ivan,1980,10,8,18,31.5,-39,hurricane,2,90,970,,
Ivan,1980,10,9,0,31.7,-40.5,hurricane,2,90,970,,
Ivan,1980,10,9,6,32.3,-41,hurricane,2,90,971,,
Ivan,1980,10,9,12,33.2,-41.1,hurricane,2,90,973,,
Ivan,1980,10,9,18,33.8,-41.2,hurricane,2,90,975,,
Ivan,1980,10,10,0,34.9,-40.7,hurricane,2,90,977,,
Ivan,1980,10,10,6,36.2,-40,hurricane,2,90,978,,
Ivan,1980,10,10,12,37.8,-39.1,hurricane,2,90,978,,
Ivan,1980,10,10,18,39.7,-37.9,hurricane,1,80,980,,
Ivan,1980,10,11,0,42,-36.1,hurricane,1,75,985,,
Ivan,1980,10,11,6,44.4,-34.1,hurricane,1,70,988,,
Ivan,1980,10,11,12,46.8,-31.5,hurricane,1,65,990,,
Ivan,1980,10,11,18,49.7,-27.5,hurricane,1,65,990,,
Jeanne,1980,11,8,18,18.6,-84.3,tropical depression,-1,30,1005,,
Jeanne,1980,11,9,0,19.3,-84.6,tropical depression,-1,30,1005,,
Jeanne,1980,11,9,6,20,-84.8,tropical depression,-1,30,1004,,
Jeanne,1980,11,9,12,20.8,-85.1,tropical storm,0,40,1000,,
Jeanne,1980,11,9,18,21.3,-85.2,tropical storm,0,45,999,,
Jeanne,1980,11,10,0,21.6,-85.3,tropical storm,0,50,999,,
Jeanne,1980,11,10,6,22,-85.4,tropical storm,0,50,999,,
Jeanne,1980,11,10,12,22.5,-85.5,tropical storm,0,50,999,,
Jeanne,1980,11,10,18,23.2,-85.7,tropical storm,0,50,999,,
Jeanne,1980,11,11,0,23.7,-86.1,tropical storm,0,55,998,,
Jeanne,1980,11,11,6,24.1,-86.5,tropical storm,0,60,997,,
Jeanne,1980,11,11,12,24.1,-87,hurricane,1,65,992,,
Jeanne,1980,11,11,18,24.1,-87.2,hurricane,1,75,986,,
Jeanne,1980,11,12,0,24.1,-87.4,hurricane,2,85,988,,
Jeanne,1980,11,12,6,23.9,-88.3,hurricane,1,70,992,,
Jeanne,1980,11,12,12,23.8,-89,hurricane,1,65,994,,
Jeanne,1980,11,12,18,23.8,-89.8,hurricane,1,65,995,,
Jeanne,1980,11,13,0,24,-90.3,tropical storm,0,55,999,,
Jeanne,1980,11,13,6,24.9,-91.6,tropical storm,0,55,997,,
Jeanne,1980,11,13,12,25.6,-92.8,tropical storm,0,60,993,,
Jeanne,1980,11,13,18,25.6,-94,tropical storm,0,60,994,,
Jeanne,1980,11,14,0,25.5,-95,tropical storm,0,55,996,,
Jeanne,1980,11,14,6,25.6,-95.2,tropical storm,0,50,998,,
Jeanne,1980,11,14,12,25.8,-95.2,tropical storm,0,50,1002,,
Jeanne,1980,11,14,18,26,-94.8,tropical storm,0,40,1002,,
Jeanne,1980,11,15,0,26.2,-94.4,tropical depression,-1,30,1004,,
Jeanne,1980,11,15,6,26.3,-93.7,tropical depression,-1,30,1004,,
Jeanne,1980,11,15,12,26.2,-93.2,tropical depression,-1,25,1005,,
Jeanne,1980,11,15,18,25.9,-92.9,tropical depression,-1,20,1006,,
Jeanne,1980,11,16,0,25.4,-93,tropical depression,-1,20,1007,,
Jeanne,1980,11,16,6,25.2,-93.1,tropical depression,-1,20,1007,,
Karl,1980,11,25,18,37.7,-44.7,hurricane,1,65,988,,
Karl,1980,11,26,0,37.4,-44.8,hurricane,1,70,988,,
Karl,1980,11,26,6,37,-44.2,hurricane,1,75,985,,
Karl,1980,11,26,12,36.8,-42.5,hurricane,1,75,985,,
Karl,1980,11,26,18,37.1,-40.5,hurricane,1,75,985,,
Karl,1980,11,27,0,37.8,-38.3,hurricane,1,70,988,,
Karl,1980,11,27,6,38.9,-36.5,hurricane,1,65,990,,
Karl,1980,11,27,12,40.4,-34.9,hurricane,1,65,990,,
Karl,1980,11,27,18,42.3,-33.1,hurricane,1,65,990,,
Emily,1981,9,1,12,30.4,-67.3,tropical storm,0,40,996,,
Emily,1981,9,1,18,31.3,-66.6,tropical storm,0,45,994,,
Emily,1981,9,2,0,31.9,-65.9,tropical storm,0,50,992,,
Emily,1981,9,2,6,32.6,-65.1,tropical storm,0,50,990,,
Emily,1981,9,2,12,33.3,-64.4,tropical storm,0,50,988,,
Emily,1981,9,2,18,34.1,-64.1,tropical storm,0,55,986,,
Emily,1981,9,3,0,35,-64,tropical storm,0,55,984,,
Emily,1981,9,3,6,36,-65,tropical storm,0,60,982,,
Emily,1981,9,3,12,35,-65.8,tropical storm,0,60,980,,
Emily,1981,9,3,18,34.2,-65,tropical storm,0,60,978,,
Emily,1981,9,4,0,34.6,-63.6,hurricane,1,65,976,,
Emily,1981,9,4,6,35.3,-62.7,hurricane,1,70,974,,
Emily,1981,9,4,12,36.2,-61.9,hurricane,1,70,972,,
Emily,1981,9,4,18,37.1,-61.2,hurricane,1,70,971,,
Emily,1981,9,5,0,38.2,-60.9,hurricane,1,75,970,,
Emily,1981,9,5,6,38.6,-60.8,hurricane,1,75,968,,
Emily,1981,9,5,12,39,-60.8,hurricane,1,75,967,,
Emily,1981,9,5,18,39.4,-59.9,hurricane,1,80,966,,
Emily,1981,9,6,0,39.9,-59,hurricane,1,80,967,,
Emily,1981,9,6,6,40.3,-58.4,hurricane,1,80,968,,
Emily,1981,9,6,12,40.8,-58,hurricane,1,80,970,,
Emily,1981,9,6,18,41.2,-57.4,hurricane,1,75,971,,
Emily,1981,9,7,0,41.6,-56.8,hurricane,1,75,972,,
Emily,1981,9,7,6,41.9,-55.9,hurricane,1,70,974,,
Emily,1981,9,7,12,42,-55,hurricane,1,70,976,,
Emily,1981,9,7,18,42.3,-54.1,hurricane,1,65,978,,
Emily,1981,9,8,0,42.7,-53.4,tropical storm,0,60,982,,
Emily,1981,9,8,6,42.9,-52.5,tropical storm,0,60,984,,
Emily,1981,9,8,12,42.2,-51.9,tropical storm,0,55,986,,
Emily,1981,9,8,18,41.7,-51.2,tropical storm,0,55,988,,
Emily,1981,9,9,0,41,-50.2,tropical storm,0,55,990,,
Emily,1981,9,9,6,40.9,-49.1,tropical storm,0,50,991,,
Emily,1981,9,9,12,40.9,-47.9,tropical storm,0,50,992,,
Emily,1981,9,9,18,41,-46.9,tropical storm,0,50,993,,
Emily,1981,9,10,0,41.2,-45.9,tropical storm,0,45,995,,
Emily,1981,9,10,6,41.9,-45.1,tropical storm,0,40,998,,
Emily,1981,9,10,12,42.5,-44.8,tropical storm,0,40,1000,,
Emily,1981,9,10,18,42.7,-44,tropical storm,0,40,1001,,
Emily,1981,9,11,0,42.2,-43.3,tropical storm,0,40,1002,,
Emily,1981,9,11,6,42.1,-42.7,tropical storm,0,35,1004,,
Emily,1981,9,11,12,42.2,-42,tropical storm,0,35,1005,,
Floyd,1981,9,3,12,16.2,-60.3,tropical depression,-1,20,1010,,
Floyd,1981,9,3,18,16.7,-61.1,tropical depression,-1,20,1010,,
Floyd,1981,9,4,0,17.3,-61.9,tropical depression,-1,20,1009,,
Floyd,1981,9,4,6,18,-62.6,tropical depression,-1,20,1008,,
Floyd,1981,9,4,12,18.6,-63.3,tropical depression,-1,30,1006,,
Floyd,1981,9,4,18,19,-64,tropical storm,0,35,1004,,
Floyd,1981,9,5,0,19.5,-64.7,tropical storm,0,45,1002,,
Floyd,1981,9,5,6,20.1,-65.5,tropical storm,0,50,1000,,
Floyd,1981,9,5,12,20.9,-66.2,tropical storm,0,60,999,,
Floyd,1981,9,5,18,21.7,-67.1,hurricane,1,70,997,,
Floyd,1981,9,6,0,22.6,-67.7,hurricane,1,80,994,,
Floyd,1981,9,6,6,23.6,-68.6,hurricane,2,85,991,,
Floyd,1981,9,6,12,24.5,-69.1,hurricane,2,90,988,,
Floyd,1981,9,6,18,25.5,-69.1,hurricane,2,95,985,,
Floyd,1981,9,7,0,26.4,-69.1,hurricane,3,100,981,,
Floyd,1981,9,7,6,27.5,-68.9,hurricane,3,100,978,,
Floyd,1981,9,7,12,28.4,-68.5,hurricane,3,100,975,,
Floyd,1981,9,7,18,29.3,-67.8,hurricane,3,100,975,,
